CustomerID,ProductID,Quantity,Price,TransactionDate,TotalPrice
885,7,3,7.81,2023-04-18,23.43
4,5,4,6.12,2023-07-11,24.48
418,10,3,2.62,2023-05-30,7.86
172,8,2,5.56,2023-02-05,11.12
346,19,1,5.35,2023-08-23,5.35
514,45,3,3.27,2023-12-25,9.81
355,31,1,8.03,2023-06-16,8.03
441,14,1,3.63,2023-02-05,3.63
818,46,3,7.83,2023-01-07,23.490000000000002
104,26,3,2.12,2023-07-08,6.36
809,40,1,3.92,2023-05-30,3.92
83,35,3,5.0,2023-09-08,15.0
554,48,1,2.48,2023-02-15,2.48
311,42,2,3.68,2023-07-25,7.36
982,46,3,7.83,2023-12-18,23.490000000000002
688,21,3,3.98,2023-02-19,11.94
605,44,1,2.1,2023-01-30,2.1
896,25,2,8.13,2023-04-15,16.26
962,16,3,2.77,2023-08-14,8.31
810,16,2,2.77,2023-11-14,5.54
807,22,4,5.05,2023-02-01,20.2
397,44,3,2.1,2023-08-21,6.300000000000001
208,7,1,7.81,2023-10-17,7.81
925,31,1,8.03,2023-08-02,8.03
282,23,3,9.75,2023-01-09,29.25
252,33,1,9.5,2023-07-24,9.5
243,50,2,7.57,2023-10-23,15.14
54,19,2,5.35,2023-07-20,10.7
471,11,1,6.24,2023-06-05,6.24
704,30,1,8.08,2023-08-13,8.08
348,27,1,6.38,2023-06-20,6.38
78,12,4,3.08,2023-11-21,12.32
674,27,1,6.38,2023-04-08,6.38
463,30,3,8.08,2023-03-10,24.240000000000002
374,17,4,2.87,2023-11-16,11.48
905,9,4,10.0,2023-02-12,40.0
197,9,2,10.0,2023-12-03,20.0
47,35,1,5.0,2023-02-26,5.0
631,29,4,9.91,2023-03-22,39.64
854,39,1,6.7,2023-11-29,6.7
686,41,4,9.52,2023-01-19,38.08
477,1,1,2.48,2023-05-19,2.48
791,37,1,7.58,2023-11-13,7.58
271,27,1,6.38,2023-01-08,6.38
257,15,3,6.55,2023-04-01,19.65
435,35,4,5.0,2023-09-23,20.0
486,33,3,9.5,2023-10-26,28.5
183,40,3,3.92,2023-07-15,11.76
179,37,3,7.58,2023-04-14,22.740000000000002
906,21,1,3.98,2023-05-16,3.98
802,4,2,8.99,2023-10-01,17.98
245,32,3,2.35,2023-10-01,7.050000000000001
553,15,3,6.55,2023-12-19,19.65
681,2,2,8.44,2023-05-13,16.88
756,32,3,2.35,2023-08-16,7.050000000000001
904,33,1,9.5,2023-01-12,9.5
923,50,4,7.57,2023-12-11,30.28
670,34,4,3.58,2023-12-21,14.32
947,12,2,3.08,2023-12-19,6.16
186,11,2,6.24,2023-09-22,12.48
530,50,1,7.57,2023-04-14,7.57
639,13,1,2.86,2023-08-09,2.86
267,3,4,9.48,2023-11-18,37.92
300,6,3,9.33,2023-04-09,27.990000000000002
959,16,1,2.77,2023-05-07,2.77
226,24,3,9.19,2023-08-13,27.57
962,29,1,9.91,2023-07-21,9.91
743,15,4,6.55,2023-03-24,26.2
894,43,3,2.36,2023-04-26,7.08
788,21,1,3.98,2023-08-11,3.98
222,41,3,9.52,2023-12-08,28.56
391,6,2,9.33,2023-11-21,18.66
6,21,2,3.98,2023-07-26,7.96
197,37,4,7.58,2023-02-20,30.32
451,31,4,8.03,2023-05-31,32.12
760,2,2,8.44,2023-11-27,16.88
425,38,4,8.12,2023-10-06,32.48
489,23,1,9.75,2023-09-28,9.75
977,23,3,9.75,2023-04-13,29.25
840,38,4,8.12,2023-12-31,32.48
937,16,2,2.77,2023-12-09,5.54
793,21,1,3.98,2023-12-01,3.98
216,49,2,3.52,2023-04-12,7.04
693,48,3,2.48,2023-07-17,7.4399999999999995
379,45,2,3.27,2023-12-11,6.54
663,42,2,3.68,2023-05-22,7.36
554,11,3,6.24,2023-09-17,18.72
775,37,1,7.58,2023-06-28,7.58
121,36,1,8.82,2023-02-28,8.82
207,43,4,2.36,2023-02-12,9.44
564,15,1,6.55,2023-01-10,6.55
680,31,2,8.03,2023-07-13,16.06
537,48,4,2.48,2023-12-21,9.92
32,28,4,8.47,2023-11-08,33.88
661,1,2,2.48,2023-10-29,4.96
659,35,3,5.0,2023-02-05,15.0
804,6,4,9.33,2023-05-30,37.32
481,15,3,6.55,2023-03-27,19.65
725,33,3,9.5,2023-06-05,28.5
89,1,4,2.48,2023-09-27,9.92
481,4,1,8.99,2023-02-22,8.99
604,13,3,2.86,2023-05-04,8.58
813,26,2,2.12,2023-07-20,4.24
869,32,1,2.35,2023-12-16,2.35
467,4,3,8.99,2023-03-04,26.97
151,44,3,2.1,2023-05-30,6.300000000000001
483,8,2,5.56,2023-02-21,11.12
928,29,2,9.91,2023-08-22,19.82
691,48,4,2.48,2023-12-26,9.92
787,14,4,3.63,2023-01-02,14.52
509,48,4,2.48,2023-02-11,9.92
79,14,4,3.63,2023-09-04,14.52
520,40,2,3.92,2023-11-27,7.84
524,15,4,6.55,2023-03-09,26.2
704,27,4,6.38,2023-01-16,25.52
715,41,2,9.52,2023-11-05,19.04
954,23,2,9.75,2023-08-06,19.5
315,47,4,2.43,2023-03-06,9.72
551,1,2,2.48,2023-02-12,4.96
170,47,1,2.43,2023-06-29,2.43
983,28,3,8.47,2023-05-13,25.410000000000004
961,49,4,3.52,2023-06-21,14.08
35,4,4,8.99,2023-06-10,35.96
210,28,2,8.47,2023-01-17,16.94
427,29,3,9.91,2023-01-15,29.73
949,17,3,2.87,2023-03-31,8.61
71,29,2,9.91,2023-08-03,19.82
132,22,3,5.05,2023-07-05,15.149999999999999
937,27,1,6.38,2023-06-05,6.38
892,42,2,3.68,2023-09-17,7.36
92,5,3,6.12,2023-07-02,18.36
973,44,2,2.1,2023-02-23,4.2
680,13,3,2.86,2023-10-01,8.58
214,24,4,9.19,2023-07-02,36.76
794,22,4,5.05,2023-01-06,20.2
769,35,4,5.0,2023-12-18,20.0
108,7,3,7.81,2023-03-05,23.43
931,21,2,3.98,2023-01-06,7.96
382,38,3,8.12,2023-09-01,24.36
962,16,1,2.77,2023-08-19,2.77
881,15,2,6.55,2023-02-06,13.1
556,35,2,5.0,2023-11-02,10.0
678,26,1,2.12,2023-03-26,2.12
108,13,1,2.86,2023-11-20,2.86
474,5,2,6.12,2023-03-21,12.24
984,42,2,3.68,2023-11-15,7.36
811,14,1,3.63,2023-03-03,3.63
500,44,4,2.1,2023-07-18,8.4
709,33,3,9.5,2023-11-12,28.5
693,19,1,5.35,2023-12-11,5.35
456,15,2,6.55,2023-11-12,13.1
94,39,4,6.7,2023-11-11,26.8
2,37,3,7.58,2023-12-13,22.740000000000002
24,41,2,9.52,2023-04-09,19.04
216,27,3,6.38,2023-11-23,19.14
345,31,2,8.03,2023-03-29,16.06
346,40,1,3.92,2023-08-16,3.92
326,1,3,2.48,2023-09-28,7.4399999999999995
919,34,3,3.58,2023-04-30,10.74
81,25,1,8.13,2023-10-20,8.13
352,17,1,2.87,2023-09-29,2.87
241,9,4,10.0,2023-04-21,40.0
705,33,3,9.5,2023-10-10,28.5
499,2,3,8.44,2023-05-07,25.32
964,17,2,2.87,2023-10-08,5.74
354,24,4,9.19,2023-10-10,36.76
800,30,1,8.08,2023-09-12,8.08
455,8,1,5.56,2023-08-09,5.56
53,30,3,8.08,2023-03-26,24.240000000000002
577,38,4,8.12,2023-05-01,32.48
777,2,1,8.44,2023-08-29,8.44
793,49,1,3.52,2023-09-06,3.52
71,42,3,3.68,2023-05-28,11.040000000000001
332,47,4,2.43,2023-04-16,9.72
965,40,3,3.92,2023-10-08,11.76
831,17,1,2.87,2023-12-09,2.87
246,43,2,2.36,2023-09-25,4.72
102,37,3,7.58,2023-11-28,22.740000000000002
840,27,2,6.38,2023-02-12,12.76
504,33,1,9.5,2023-09-13,9.5
538,49,2,3.52,2023-12-16,7.04
436,21,4,3.98,2023-04-03,15.92
811,43,3,2.36,2023-03-18,7.08
646,10,1,2.62,2023-10-27,2.62
934,19,1,5.35,2023-08-08,5.35
901,37,4,7.58,2023-04-04,30.32
765,18,2,8.8,2023-09-01,17.6
768,20,2,5.97,2023-07-20,11.94
959,9,3,10.0,2023-12-17,30.0
811,26,3,2.12,2023-08-20,6.36
13,26,1,2.12,2023-12-20,2.12
785,12,1,3.08,2023-05-20,3.08
186,36,4,8.82,2023-11-21,35.28
582,50,2,7.57,2023-05-28,15.14
14,37,3,7.58,2023-04-29,22.740000000000002
780,22,2,5.05,2023-06-20,10.1
983,16,2,2.77,2023-07-16,5.54
363,27,2,6.38,2023-08-31,12.76
296,29,3,9.91,2023-11-28,29.73
257,35,3,5.0,2023-12-10,15.0
409,19,1,5.35,2023-06-01,5.35
881,31,2,8.03,2023-03-09,16.06
668,29,2,9.91,2023-11-05,19.82
888,42,3,3.68,2023-07-30,11.040000000000001
671,25,4,8.13,2023-02-21,32.52
217,6,1,9.33,2023-07-19,9.33
989,24,4,9.19,2023-11-21,36.76
409,27,1,6.38,2023-02-11,6.38
768,21,2,3.98,2023-12-12,7.96
895,8,1,5.56,2023-10-22,5.56
95,3,1,9.48,2023-03-17,9.48
634,17,1,2.87,2023-08-28,2.87
949,28,4,8.47,2023-03-23,33.88
367,30,1,8.08,2023-05-31,8.08
673,8,3,5.56,2023-04-21,16.68
959,36,2,8.82,2023-01-10,17.64
830,38,3,8.12,2023-02-23,24.36
495,39,2,6.7,2023-11-20,13.4
996,11,3,6.24,2023-06-15,18.72
87,35,2,5.0,2023-12-12,10.0
816,21,4,3.98,2023-08-09,15.92
649,15,3,6.55,2023-03-31,19.65
516,31,1,8.03,2023-04-21,8.03
613,26,1,2.12,2023-11-16,2.12
693,39,2,6.7,2023-09-13,13.4
207,33,3,9.5,2023-12-13,28.5
829,34,3,3.58,2023-08-02,10.74
741,20,4,5.97,2023-06-09,23.88
828,20,3,5.97,2023-10-02,17.91
466,30,3,8.08,2023-12-24,24.240000000000002
956,38,3,8.12,2023-12-24,24.36
980,2,2,8.44,2023-10-23,16.88
345,9,1,10.0,2023-05-31,10.0
89,5,4,6.12,2023-11-22,24.48
100,38,1,8.12,2023-11-21,8.12
243,39,2,6.7,2023-04-08,13.4
834,26,4,2.12,2023-08-21,8.48
205,26,4,2.12,2023-12-16,8.48
341,38,2,8.12,2023-10-28,16.24
8,39,3,6.7,2023-07-02,20.1
87,24,4,9.19,2023-05-29,36.76
813,50,4,7.57,2023-05-03,30.28
761,14,4,3.63,2023-04-22,14.52
208,33,3,9.5,2023-05-24,28.5
33,21,3,3.98,2023-10-20,11.94
34,29,4,9.91,2023-01-30,39.64
334,50,3,7.57,2023-09-03,22.71
642,38,3,8.12,2023-07-26,24.36
516,7,1,7.81,2023-08-28,7.81
424,1,3,2.48,2023-06-27,7.4399999999999995
249,38,1,8.12,2023-06-19,8.12
447,18,4,8.8,2023-04-27,35.2
63,17,3,2.87,2023-04-07,8.61
613,22,2,5.05,2023-08-29,10.1
999,10,1,2.62,2023-08-07,2.62
284,44,4,2.1,2023-12-25,8.4
955,3,1,9.48,2023-04-29,9.48
611,2,2,8.44,2023-07-12,16.88
366,2,1,8.44,2023-06-03,8.44
231,40,4,3.92,2023-01-27,15.68
432,23,4,9.75,2023-01-16,39.0
922,21,4,3.98,2023-05-15,15.92
337,11,1,6.24,2023-10-20,6.24
241,45,2,3.27,2023-08-26,6.54
115,10,1,2.62,2023-01-16,2.62
512,5,2,6.12,2023-09-21,12.24
202,46,2,7.83,2023-10-20,15.66
666,24,4,9.19,2023-07-19,36.76
449,49,4,3.52,2023-04-04,14.08
784,9,3,10.0,2023-09-06,30.0
502,17,1,2.87,2023-04-08,2.87
81,35,2,5.0,2023-03-12,10.0
747,46,4,7.83,2023-01-23,31.32
510,31,3,8.03,2023-01-26,24.089999999999996
613,9,2,10.0,2023-04-10,20.0
8,36,3,8.82,2023-02-08,26.46
408,29,1,9.91,2023-03-15,9.91
242,24,1,9.19,2023-11-17,9.19
297,6,4,9.33,2023-02-02,37.32
551,36,2,8.82,2023-04-20,17.64
878,29,4,9.91,2023-06-22,39.64
550,13,3,2.86,2023-06-15,8.58
626,37,3,7.58,2023-04-03,22.740000000000002
614,27,1,6.38,2023-11-27,6.38
453,21,2,3.98,2023-01-23,7.96
227,36,2,8.82,2023-07-20,17.64
855,24,3,9.19,2023-11-22,27.57
957,3,4,9.48,2023-10-03,37.92
251,11,3,6.24,2023-02-26,18.72
306,5,4,6.12,2023-02-20,24.48
543,50,2,7.57,2023-05-05,15.14
764,36,4,8.82,2023-12-01,35.28
738,36,3,8.82,2023-08-03,26.46
476,19,1,5.35,2023-05-15,5.35
328,19,2,5.35,2023-05-07,10.7
718,27,3,6.38,2023-08-12,19.14
730,43,4,2.36,2023-09-22,9.44
422,34,3,3.58,2023-07-22,10.74
928,40,2,3.92,2023-07-17,7.84
741,20,1,5.97,2023-11-27,5.97
251,20,3,5.97,2023-11-18,17.91
946,5,1,6.12,2023-05-15,6.12
944,15,1,6.55,2023-05-21,6.55
310,12,4,3.08,2023-03-06,12.32
616,38,4,8.12,2023-11-21,32.48
649,22,1,5.05,2023-07-05,5.05
787,6,4,9.33,2023-11-16,37.32
981,42,3,3.68,2023-06-15,11.040000000000001
26,15,4,6.55,2023-09-16,26.2
424,7,4,7.81,2023-02-27,31.24
990,15,3,6.55,2023-05-16,19.65
259,7,1,7.81,2023-08-22,7.81
489,11,1,6.24,2023-04-09,6.24
691,18,4,8.8,2023-11-04,35.2
210,46,1,7.83,2023-07-25,7.83
617,24,3,9.19,2023-07-09,27.57
616,3,4,9.48,2023-02-24,37.92
610,23,3,9.75,2023-01-20,29.25
4,19,3,5.35,2023-08-16,16.049999999999997
27,17,4,2.87,2023-10-03,11.48
438,49,4,3.52,2023-09-07,14.08
112,3,3,9.48,2023-09-02,28.44
985,9,3,10.0,2023-05-03,30.0
192,22,3,5.05,2023-01-16,15.149999999999999
256,36,2,8.82,2023-11-02,17.64
370,12,1,3.08,2023-05-28,3.08
479,42,3,3.68,2023-07-10,11.040000000000001
628,16,4,2.77,2023-01-21,11.08
442,21,1,3.98,2023-05-07,3.98
66,23,3,9.75,2023-10-19,29.25
619,38,1,8.12,2023-06-27,8.12
851,26,2,2.12,2023-06-17,4.24
328,8,2,5.56,2023-01-13,11.12
684,25,1,8.13,2023-09-03,8.13
582,45,2,3.27,2023-07-10,6.54
827,44,3,2.1,2023-03-01,6.300000000000001
425,16,2,2.77,2023-06-28,5.54
614,48,1,2.48,2023-11-22,2.48
660,12,2,3.08,2023-12-07,6.16
35,24,2,9.19,2023-11-12,18.38
214,43,1,2.36,2023-12-16,2.36
997,26,3,2.12,2023-07-06,6.36
89,33,3,9.5,2023-12-12,28.5
607,24,3,9.19,2023-06-23,27.57
706,40,2,3.92,2023-10-05,7.84
641,47,3,2.43,2023-11-23,7.290000000000001
217,19,2,5.35,2023-11-23,10.7
366,46,3,7.83,2023-12-15,23.490000000000002
816,46,4,7.83,2023-02-11,31.32
889,36,2,8.82,2023-08-01,17.64
517,34,1,3.58,2023-09-30,3.58
65,50,4,7.57,2023-05-09,30.28
421,45,4,3.27,2023-08-26,13.08
573,12,3,3.08,2023-10-23,9.24
691,44,2,2.1,2023-04-18,4.2
184,35,4,5.0,2023-08-03,20.0
469,28,2,8.47,2023-06-16,16.94
837,15,4,6.55,2023-08-26,26.2
774,4,2,8.99,2023-04-20,17.98
702,9,3,10.0,2023-07-27,30.0
463,2,2,8.44,2023-11-13,16.88
23,9,1,10.0,2023-03-28,10.0
976,16,2,2.77,2023-09-17,5.54
84,14,1,3.63,2023-02-24,3.63
845,46,3,7.83,2023-03-05,23.490000000000002
318,3,4,9.48,2023-02-11,37.92
168,9,2,10.0,2023-01-12,20.0
801,41,2,9.52,2023-01-11,19.04
698,20,2,5.97,2023-05-26,11.94
31,13,1,2.86,2023-07-05,2.86
341,19,1,5.35,2023-12-24,5.35
405,49,1,3.52,2023-07-31,3.52
443,28,2,8.47,2023-03-30,16.94
582,28,2,8.47,2023-11-11,16.94
459,22,2,5.05,2023-08-02,10.1
345,17,1,2.87,2023-09-16,2.87
204,39,4,6.7,2023-10-28,26.8
918,5,4,6.12,2023-08-23,24.48
253,32,1,2.35,2023-09-06,2.35
327,24,1,9.19,2023-11-22,9.19
706,46,4,7.83,2023-09-07,31.32
437,36,3,8.82,2023-12-26,26.46
526,16,1,2.77,2023-11-25,2.77
848,18,4,8.8,2023-07-03,35.2
624,45,3,3.27,2023-06-23,9.81
812,12,2,3.08,2023-12-21,6.16
982,34,2,3.58,2023-05-21,7.16
836,22,2,5.05,2023-10-14,10.1
222,25,4,8.13,2023-11-19,32.52
10,15,1,6.55,2023-08-31,6.55
567,18,4,8.8,2023-07-30,35.2
857,37,3,7.58,2023-10-01,22.740000000000002
696,30,1,8.08,2023-07-19,8.08
485,32,2,2.35,2023-02-12,4.7
635,46,1,7.83,2023-07-10,7.83
824,43,1,2.36,2023-05-10,2.36
185,6,1,9.33,2023-01-08,9.33
306,38,2,8.12,2023-09-12,16.24
277,3,2,9.48,2023-07-27,18.96
422,30,4,8.08,2023-09-11,32.32
950,32,2,2.35,2023-05-21,4.7
830,35,3,5.0,2023-11-24,15.0
468,4,4,8.99,2023-03-13,35.96
809,13,1,2.86,2023-11-04,2.86
383,36,4,8.82,2023-04-17,35.28
580,21,4,3.98,2023-07-16,15.92
294,39,1,6.7,2023-09-24,6.7
644,50,1,7.57,2023-05-07,7.57
469,45,2,3.27,2023-09-09,6.54
935,29,1,9.91,2023-04-30,9.91
735,9,1,10.0,2023-11-12,10.0
802,19,1,5.35,2023-08-12,5.35
90,11,3,6.24,2023-01-14,18.72
170,18,1,8.8,2023-03-30,8.8
749,34,3,3.58,2023-05-04,10.74
504,42,2,3.68,2023-10-28,7.36
23,25,2,8.13,2023-01-11,16.26
486,13,4,2.86,2023-08-02,11.44
323,14,3,3.63,2023-08-23,10.89
570,3,2,9.48,2023-08-31,18.96
668,28,1,8.47,2023-02-14,8.47
495,29,1,9.91,2023-09-18,9.91
244,21,3,3.98,2023-12-18,11.94
230,1,1,2.48,2023-12-18,2.48
59,41,3,9.52,2023-12-26,28.56
121,41,3,9.52,2023-01-17,28.56
157,43,4,2.36,2023-03-07,9.44
957,22,2,5.05,2023-08-24,10.1
228,24,4,9.19,2023-07-14,36.76
816,18,1,8.8,2023-04-30,8.8
290,30,2,8.08,2023-06-07,16.16
922,35,1,5.0,2023-11-27,5.0
631,43,2,2.36,2023-06-02,4.72
459,43,3,2.36,2023-09-22,7.08
232,28,2,8.47,2023-10-31,16.94
457,39,3,6.7,2023-04-05,20.1
466,10,4,2.62,2023-10-09,10.48
218,35,4,5.0,2023-01-10,20.0
776,38,3,8.12,2023-11-25,24.36
948,48,3,2.48,2023-09-10,7.4399999999999995
286,26,1,2.12,2023-09-05,2.12
168,22,2,5.05,2023-07-15,10.1
426,47,2,2.43,2023-06-20,4.86
789,46,3,7.83,2023-09-27,23.490000000000002
290,32,3,2.35,2023-02-01,7.050000000000001
626,12,4,3.08,2023-02-16,12.32
121,14,3,3.63,2023-05-30,10.89
253,16,1,2.77,2023-05-06,2.77
523,21,3,3.98,2023-09-09,11.94
589,10,4,2.62,2023-11-11,10.48
560,41,2,9.52,2023-11-23,19.04
387,17,2,2.87,2023-12-11,5.74
737,39,1,6.7,2023-11-06,6.7
985,41,1,9.52,2023-01-16,9.52
310,47,1,2.43,2023-01-30,2.43
326,20,1,5.97,2023-01-30,5.97
404,17,2,2.87,2023-01-27,5.74
385,6,3,9.33,2023-01-05,27.990000000000002
402,19,3,5.35,2023-06-05,16.049999999999997
472,27,4,6.38,2023-01-30,25.52
623,40,1,3.92,2023-04-23,3.92
981,33,2,9.5,2023-09-28,19.0
59,44,1,2.1,2023-03-15,2.1
997,44,4,2.1,2023-09-25,8.4
677,41,4,9.52,2023-01-24,38.08
397,11,1,6.24,2023-08-31,6.24
685,32,4,2.35,2023-09-04,9.4
741,7,4,7.81,2023-03-30,31.24
848,39,2,6.7,2023-05-30,13.4
422,26,2,2.12,2023-04-16,4.24
119,10,3,2.62,2023-07-13,7.86
409,37,4,7.58,2023-02-02,30.32
686,8,4,5.56,2023-07-24,22.24
181,20,4,5.97,2023-01-01,23.88
853,6,2,9.33,2023-02-06,18.66
891,7,4,7.81,2023-06-05,31.24
701,28,1,8.47,2023-01-05,8.47
392,26,3,2.12,2023-03-02,6.36
879,49,2,3.52,2023-04-22,7.04
24,20,2,5.97,2023-10-22,11.94
789,40,1,3.92,2023-11-20,3.92
70,22,2,5.05,2023-03-25,10.1
264,39,3,6.7,2023-12-25,20.1
805,13,2,2.86,2023-02-23,5.72
112,25,3,8.13,2023-09-18,24.39
650,32,3,2.35,2023-12-12,7.050000000000001
198,50,3,7.57,2023-12-08,22.71
282,28,1,8.47,2023-10-02,8.47
546,50,4,7.57,2023-09-15,30.28
469,14,4,3.63,2023-06-04,14.52
577,14,1,3.63,2023-04-27,3.63
162,1,1,2.48,2023-10-13,2.48
84,13,4,2.86,2023-06-02,11.44
458,20,1,5.97,2023-02-24,5.97
259,12,4,3.08,2023-02-19,12.32
529,10,3,2.62,2023-08-08,7.86
127,28,4,8.47,2023-06-28,33.88
88,41,3,9.52,2023-04-04,28.56
830,40,2,3.92,2023-05-03,7.84
827,36,4,8.82,2023-11-28,35.28
627,40,4,3.92,2023-02-24,15.68
26,48,3,2.48,2023-01-01,7.4399999999999995
123,45,3,3.27,2023-07-20,9.81
939,16,4,2.77,2023-08-08,11.08
721,24,4,9.19,2023-09-22,36.76
914,32,3,2.35,2023-06-16,7.050000000000001
41,44,1,2.1,2023-08-23,2.1
317,19,2,5.35,2023-06-30,10.7
338,13,2,2.86,2023-12-03,5.72
507,49,3,3.52,2023-05-22,10.56
254,4,2,8.99,2023-07-04,17.98
498,41,4,9.52,2023-06-13,38.08
742,18,3,8.8,2023-06-05,26.400000000000002
426,12,4,3.08,2023-01-24,12.32
423,39,4,6.7,2023-06-28,26.8
205,35,3,5.0,2023-11-14,15.0
199,33,3,9.5,2023-05-17,28.5
368,2,1,8.44,2023-07-29,8.44
281,44,4,2.1,2023-09-02,8.4
290,24,1,9.19,2023-02-25,9.19
463,2,3,8.44,2023-09-28,25.32
198,35,3,5.0,2023-12-03,15.0
10,36,4,8.82,2023-11-25,35.28
38,1,1,2.48,2023-09-07,2.48
359,28,4,8.47,2023-03-01,33.88
908,29,1,9.91,2023-03-29,9.91
922,15,3,6.55,2023-07-22,19.65
785,31,1,8.03,2023-11-09,8.03
84,10,3,2.62,2023-02-07,7.86
830,12,1,3.08,2023-08-19,3.08
379,26,3,2.12,2023-04-21,6.36
920,24,4,9.19,2023-04-16,36.76
435,28,1,8.47,2023-07-24,8.47
634,31,2,8.03,2023-06-28,16.06
881,32,3,2.35,2023-03-23,7.050000000000001
522,14,2,3.63,2023-10-20,7.26
811,9,2,10.0,2023-11-09,20.0
426,19,1,5.35,2023-06-04,5.35
746,17,2,2.87,2023-08-07,5.74
1000,5,3,6.12,2023-05-04,18.36
27,15,1,6.55,2023-04-12,6.55
376,12,4,3.08,2023-01-23,12.32
631,24,1,9.19,2023-05-29,9.19
811,2,2,8.44,2023-11-11,16.88
63,45,2,3.27,2023-10-24,6.54
780,19,2,5.35,2023-07-13,10.7
968,8,2,5.56,2023-03-04,11.12
988,27,2,6.38,2023-10-09,12.76
161,13,1,2.86,2023-07-16,2.86
638,42,3,3.68,2023-05-04,11.040000000000001
799,42,3,3.68,2023-05-08,11.040000000000001
855,49,4,3.52,2023-04-18,14.08
286,19,3,5.35,2023-02-28,16.049999999999997
33,5,4,6.12,2023-11-19,24.48
451,4,2,8.99,2023-06-30,17.98
407,42,4,3.68,2023-08-04,14.72
176,3,1,9.48,2023-07-24,9.48
41,23,4,9.75,2023-12-07,39.0
240,11,4,6.24,2023-07-04,24.96
409,45,3,3.27,2023-05-06,9.81
375,41,4,9.52,2023-03-03,38.08
655,7,4,7.81,2023-10-24,31.24
515,38,3,8.12,2023-08-26,24.36
196,38,1,8.12,2023-07-10,8.12
546,16,1,2.77,2023-12-28,2.77
811,18,1,8.8,2023-09-01,8.8
293,39,4,6.7,2023-12-13,26.8
129,40,3,3.92,2023-08-06,11.76
921,2,1,8.44,2023-06-14,8.44
51,40,2,3.92,2023-11-10,7.84
295,6,4,9.33,2023-01-30,37.32
824,7,4,7.81,2023-08-22,31.24
269,15,2,6.55,2023-01-22,13.1
638,27,2,6.38,2023-05-19,12.76
272,9,4,10.0,2023-08-29,40.0
27,9,2,10.0,2023-09-15,20.0
920,14,1,3.63,2023-04-25,3.63
697,25,4,8.13,2023-11-04,32.52
990,32,1,2.35,2023-06-20,2.35
785,49,3,3.52,2023-05-18,10.56
339,22,3,5.05,2023-03-12,15.149999999999999
942,44,2,2.1,2023-07-01,4.2
674,1,3,2.48,2023-03-12,7.4399999999999995
247,15,3,6.55,2023-09-25,19.65
388,29,2,9.91,2023-03-07,19.82
571,33,3,9.5,2023-07-19,28.5
871,2,2,8.44,2023-12-07,16.88
72,32,3,2.35,2023-04-16,7.050000000000001
58,22,2,5.05,2023-08-16,10.1
661,11,2,6.24,2023-10-23,12.48
369,25,2,8.13,2023-05-11,16.26
473,16,2,2.77,2023-02-05,5.54
835,1,1,2.48,2023-05-10,2.48
511,24,3,9.19,2023-05-20,27.57
61,8,1,5.56,2023-09-07,5.56
523,39,3,6.7,2023-08-24,20.1
564,28,1,8.47,2023-11-28,8.47
867,20,4,5.97,2023-11-12,23.88
729,41,4,9.52,2023-08-06,38.08
257,42,2,3.68,2023-01-25,7.36
71,19,3,5.35,2023-08-22,16.049999999999997
782,23,4,9.75,2023-04-18,39.0
743,44,3,2.1,2023-10-09,6.300000000000001
26,15,3,6.55,2023-08-07,19.65
92,38,2,8.12,2023-05-26,16.24
304,17,4,2.87,2023-02-11,11.48
326,33,1,9.5,2023-12-09,9.5
494,40,2,3.92,2023-11-21,7.84
618,41,4,9.52,2023-01-20,38.08
24,34,3,3.58,2023-07-23,10.74
948,33,4,9.5,2023-04-06,38.0
439,32,4,2.35,2023-09-02,9.4
281,45,2,3.27,2023-05-14,6.54
462,32,3,2.35,2023-12-24,7.050000000000001
790,30,4,8.08,2023-09-03,32.32
526,29,3,9.91,2023-11-01,29.73
67,48,2,2.48,2023-04-08,4.96
505,10,4,2.62,2023-04-21,10.48
682,26,4,2.12,2023-09-06,8.48
642,24,4,9.19,2023-01-31,36.76
59,34,2,3.58,2023-12-25,7.16
565,49,2,3.52,2023-11-08,7.04
897,35,1,5.0,2023-02-25,5.0
442,38,1,8.12,2023-01-25,8.12
895,26,3,2.12,2023-01-15,6.36
527,18,3,8.8,2023-09-15,26.400000000000002
357,45,1,3.27,2023-06-30,3.27
136,40,4,3.92,2023-05-29,15.68
817,27,4,6.38,2023-05-30,25.52
74,13,2,2.86,2023-11-24,5.72
109,14,2,3.63,2023-03-31,7.26
562,39,1,6.7,2023-12-03,6.7
517,29,4,9.91,2023-02-09,39.64
17,42,4,3.68,2023-01-23,14.72
145,50,4,7.57,2023-10-28,30.28
250,25,3,8.13,2023-04-15,24.39
832,4,2,8.99,2023-04-15,17.98
913,25,4,8.13,2023-06-18,32.52
452,30,1,8.08,2023-03-07,8.08
873,5,1,6.12,2023-04-26,6.12
183,10,3,2.62,2023-02-12,7.86
259,5,2,6.12,2023-09-03,12.24
545,49,1,3.52,2023-05-17,3.52
698,41,4,9.52,2023-11-16,38.08
327,38,3,8.12,2023-01-29,24.36
982,3,2,9.48,2023-04-15,18.96
669,23,3,9.75,2023-12-25,29.25
791,9,2,10.0,2023-01-05,20.0
668,46,2,7.83,2023-12-07,15.66
890,1,3,2.48,2023-04-10,7.4399999999999995
178,6,4,9.33,2023-04-27,37.32
895,13,4,2.86,2023-09-08,11.44
773,19,2,5.35,2023-11-24,10.7
773,11,3,6.24,2023-07-25,18.72
